product,price,quantity,date,region,revenue
gold morsel,9.99,538,2018-02-24,south,5374.62
gold morsel,9.99,565,2018-02-24,east,5644.35
gold morsel,9.99,507,2018-02-24,west,5064.93
magenta morsel,2.5,518,2018-02-24,north,1295.0
magenta morsel,2.5,589,2018-02-24,south,1472.5
magenta morsel,2.5,547,2018-02-24,east,1367.5
magenta morsel,2.5,511,2018-02-24,west,1277.5
chartreuse morsel,3.0,583,2018-02-24,north,1749.0
chartreuse morsel,3.0,528,2018-02-24,south,1584.0
chartreuse morsel,3.0,520,2018-02-24,east,1560.0
chartreuse morsel,3.0,552,2018-02-24,west,1656.0
periwinkle morsel,1.25,548,2018-02-24,north,685.0
periwinkle morsel,1.25,500,2018-02-24,south,625.0
periwinkle morsel,1.25,570,2018-02-24,east,712.5
periwinkle morsel,1.25,599,2018-02-24,west,748.75
vermilion morsel,4.99,528,2018-02-24,north,2634.7200000000003
vermilion morsel,4.99,592,2018-02-24,south,2954.08
vermilion morsel,4.99,538,2018-02-24,east,2684.62
vermilion morsel,4.99,565,2018-02-24,west,2819.35
lapis morsel,1.99,598,2018-02-24,north,1190.02
lapis morsel,1.99,501,2018-02-24,south,996.99
lapis morsel,1.99,556,2018-02-24,east,1106.44
lapis morsel,1.99,550,2018-02-24,west,1094.5
pink morsel,3.0,532,2018-02-25,north,1596.0
pink morsel,3.0,570,2018-02-25,south,1710.0
pink morsel,3.0,545,2018-02-25,east,1635.0
pink morsel,3.0,553,2018-02-25,west,1659.0
gold morsel,9.99,583,2018-02-25,north,5824.17
gold morsel,9.99,600,2018-02-25,south,5994.0
gold morsel,9.99,586,2018-02-25,east,5854.14
gold morsel,9.99,574,2018-02-25,west,5734.26
magenta morsel,2.5,554,2018-02-25,north,1385.0
magenta morsel,2.5,526,2018-02-25,south,1315.0
magenta morsel,2.5,588,2018-02-25,east,1470.0
magenta morsel,2.5,566,2018-02-25,west,1415.0
chartreuse morsel,3.0,511,2018-02-25,north,1533.0
chartreuse morsel,3.0,523,2018-02-25,south,1569.0
chartreuse morsel,3.0,527,2018-02-25,east,1581.0
chartreuse morsel,3.0,521,2018-02-25,west,1563.0
periwinkle morsel,1.25,541,2018-02-25,north,676.25
periwinkle morsel,1.25,502,2018-02-25,south,627.5
periwinkle morsel,1.25,518,2018-02-25,east,647.5
periwinkle morsel,1.25,573,2018-02-25,west,716.25
vermilion morsel,4.99,591,2018-02-25,north,2949.09
vermilion morsel,4.99,541,2018-02-25,south,2699.59
vermilion morsel,4.99,537,2018-02-25,east,2679.63
vermilion morsel,4.99,586,2018-02-25,west,2924.1400000000003
lapis morsel,1.99,508,2018-02-25,north,1010.92
lapis morsel,1.99,550,2018-02-25,south,1094.5
lapis morsel,1.99,575,2018-02-25,east,1144.25
lapis morsel,1.99,542,2018-02-25,west,1078.58
pink morsel,3.0,562,2018-02-26,north,1686.0
pink morsel,3.0,511,2018-02-26,south,1533.0
pink morsel,3.0,508,2018-02-26,east,1524.0
pink morsel,3.0,510,2018-02-26,west,1530.0
gold morsel,9.99,513,2018-02-26,north,5124.87
gold morsel,9.99,587,2018-02-26,south,5864.13
gold morsel,9.99,585,2018-02-26,east,5844.150000000001
gold morsel,9.99,542,2018-02-26,west,5414.58
magenta morsel,2.5,511,2018-02-26,north,1277.5
magenta morsel,2.5,547,2018-02-26,south,1367.5
magenta morsel,2.5,547,2018-02-26,east,1367.5
magenta morsel,2.5,541,2018-02-26,west,1352.5
chartreuse morsel,3.0,569,2018-02-26,north,1707.0
chartreuse morsel,3.0,504,2018-02-26,south,1512.0
chartreuse morsel,3.0,586,2018-02-26,east,1758.0
chartreuse morsel,3.0,582,2018-02-26,west,1746.0
periwinkle morsel,1.25,578,2018-02-26,north,722.5
periwinkle morsel,1.25,510,2018-02-26,south,637.5
periwinkle morsel,1.25,530,2018-02-26,east,662.5
periwinkle morsel,1.25,564,2018-02-26,west,705.0
vermilion morsel,4.99,548,2018-02-26,north,2734.52
vermilion morsel,4.99,589,2018-02-26,south,2939.11
vermilion morsel,4.99,594,2018-02-26,east,2964.06
vermilion morsel,4.99,529,2018-02-26,west,2639.71
lapis morsel,1.99,533,2018-02-26,north,1060.67
lapis morsel,1.99,549,2018-02-26,south,1092.51
lapis morsel,1.99,596,2018-02-26,east,1186.04
lapis morsel,1.99,514,2018-02-26,west,1022.86
pink morsel,3.0,555,2018-02-27,north,1665.0
pink morsel,3.0,565,2018-02-27,south,1695.0
pink morsel,3.0,526,2018-02-27,east,1578.0
pink morsel,3.0,540,2018-02-27,west,1620.0
gold morsel,9.99,563,2018-02-27,north,5624.37
gold morsel,9.99,541,2018-02-27,south,5404.59
gold morsel,9.99,505,2018-02-27,east,5044.95
gold morsel,9.99,564,2018-02-27,west,5634.36
magenta morsel,2.5,516,2018-02-27,north,1290.0
magenta morsel,2.5,515,2018-02-27,south,1287.5
magenta morsel,2.5,592,2018-02-27,east,1480.0
magenta morsel,2.5,554,2018-02-27,west,1385.0
chartreuse morsel,3.0,516,2018-02-27,north,1548.0
chartreuse morsel,3.0,600,2018-02-27,south,1800.0
chartreuse morsel,3.0,534,2018-02-27,east,1602.0
chartreuse morsel,3.0,510,2018-02-27,west,1530.0
periwinkle morsel,1.25,574,2018-02-27,north,717.5
periwinkle morsel,1.25,520,2018-02-27,south,650.0
periwinkle morsel,1.25,591,2018-02-27,east,738.75
periwinkle morsel,1.25,519,2018-02-27,west,648.75
vermilion morsel,4.99,517,2018-02-27,north,2579.83
vermilion morsel,4.99,516,2018-02-27,south,2574.84
vermilion morsel,4.99,599,2018-02-27,east,2989.01
vermilion morsel,4.99,582,2018-02-27,west,2904.1800000000003
lapis morsel,1.99,537,2018-02-27,north,1068.6299999999999
lapis morsel,1.99,588,2018-02-27,south,1170.12
lapis morsel,1.99,598,2018-02-27,east,1190.02
lapis morsel,1.99,579,2018-02-27,west,1152.21
pink morsel,3.0,589,2018-02-28,north,1767.0
pink morsel,3.0,531,2018-02-28,south,1593.0
pink morsel,3.0,581,2018-02-28,east,1743.0
pink morsel,3.0,519,2018-02-28,west,1557.0
gold morsel,9.99,534,2018-02-28,north,5334.66
gold morsel,9.99,538,2018-02-28,south,5374.62
gold morsel,9.99,545,2018-02-28,east,5444.55
gold morsel,9.99,583,2018-02-28,west,5824.17
magenta morsel,2.5,563,2018-02-28,north,1407.5
magenta morsel,2.5,562,2018-02-28,south,1405.0
magenta morsel,2.5,528,2018-02-28,east,1320.0
magenta morsel,2.5,585,2018-02-28,west,1462.5
chartreuse morsel,3.0,582,2018-02-28,north,1746.0
chartreuse morsel,3.0,582,2018-02-28,south,1746.0
chartreuse morsel,3.0,530,2018-02-28,east,1590.0
chartreuse morsel,3.0,513,2018-02-28,west,1539.0
periwinkle morsel,1.25,572,2018-02-28,north,715.0
periwinkle morsel,1.25,514,2018-02-28,south,642.5
periwinkle morsel,1.25,584,2018-02-28,east,730.0
periwinkle morsel,1.25,553,2018-02-28,west,691.25
vermilion morsel,4.99,597,2018-02-28,north,2979.03
vermilion morsel,4.99,525,2018-02-28,south,2619.75
vermilion morsel,4.99,560,2018-02-28,east,2794.4
vermilion morsel,4.99,586,2018-02-28,west,2924.1400000000003
lapis morsel,1.99,513,2018-02-28,north,1020.87
lapis morsel,1.99,537,2018-02-28,south,1068.6299999999999
lapis morsel,1.99,516,2018-02-28,east,1026.84
lapis morsel,1.99,523,2018-02-28,west,1040.77
pink morsel,3.0,556,2018-03-01,north,1668.0
pink morsel,3.0,594,2018-03-01,south,1782.0
pink morsel,3.0,509,2018-03-01,east,1527.0
pink morsel,3.0,556,2018-03-01,west,1668.0
gold morsel,9.99,562,2018-03-01,north,5614.38
gold morsel,9.99,579,2018-03-01,south,5784.21
gold morsel,9.99,520,2018-03-01,east,5194.8
gold morsel,9.99,571,2018-03-01,west,5704.29
magenta morsel,2.5,528,2018-03-01,north,1320.0
magenta morsel,2.5,589,2018-03-01,south,1472.5
magenta morsel,2.5,518,2018-03-01,east,1295.0
magenta morsel,2.5,535,2018-03-01,west,1337.5
chartreuse morsel,3.0,527,2018-03-01,north,1581.0
chartreuse morsel,3.0,535,2018-03-01,south,1605.0
chartreuse morsel,3.0,521,2018-03-01,east,1563.0
chartreuse morsel,3.0,503,2018-03-01,west,1509.0
periwinkle morsel,1.25,581,2018-03-01,north,726.25
periwinkle morsel,1.25,515,2018-03-01,south,643.75
periwinkle morsel,1.25,600,2018-03-01,east,750.0
periwinkle morsel,1.25,589,2018-03-01,west,736.25
vermilion morsel,4.99,552,2018-03-01,north,2754.48
vermilion morsel,4.99,508,2018-03-01,south,2534.92
vermilion morsel,4.99,566,2018-03-01,east,2824.34
vermilion morsel,4.99,575,2018-03-01,west,2869.25
lapis morsel,1.99,537,2018-03-01,north,1068.6299999999999
lapis morsel,1.99,574,2018-03-01,south,1142.26
lapis morsel,1.99,593,2018-03-01,east,1180.07
lapis morsel,1.99,513,2018-03-01,west,1020.87
pink morsel,3.0,545,2018-03-02,north,1635.0
pink morsel,3.0,523,2018-03-02,south,1569.0
pink morsel,3.0,582,2018-03-02,east,1746.0
pink morsel,3.0,591,2018-03-02,west,1773.0
gold morsel,9.99,599,2018-03-02,north,5984.01
gold morsel,9.99,596,2018-03-02,south,5954.04
gold morsel,9.99,528,2018-03-02,east,5274.72
gold morsel,9.99,531,2018-03-02,west,5304.6900000000005
magenta morsel,2.5,555,2018-03-02,north,1387.5
magenta morsel,2.5,586,2018-03-02,south,1465.0
magenta morsel,2.5,568,2018-03-02,east,1420.0
magenta morsel,2.5,575,2018-03-02,west,1437.5
chartreuse morsel,3.0,553,2018-03-02,north,1659.0
chartreuse morsel,3.0,504,2018-03-02,south,1512.0
chartreuse morsel,3.0,596,2018-03-02,east,1788.0
chartreuse morsel,3.0,546,2018-03-02,west,1638.0
periwinkle morsel,1.25,593,2018-03-02,north,741.25
periwinkle morsel,1.25,527,2018-03-02,south,658.75
periwinkle morsel,1.25,549,2018-03-02,east,686.25
periwinkle morsel,1.25,512,2018-03-02,west,640.0
vermilion morsel,4.99,510,2018-03-02,north,2544.9
vermilion morsel,4.99,501,2018-03-02,south,2499.9900000000002
vermilion morsel,4.99,598,2018-03-02,east,2984.02
vermilion morsel,4.99,572,2018-03-02,west,2854.28
lapis morsel,1.99,544,2018-03-02,north,1082.56
lapis morsel,1.99,517,2018-03-02,south,1028.83
lapis morsel,1.99,547,2018-03-02,east,1088.53
lapis morsel,1.99,557,2018-03-02,west,1108.43
pink morsel,3.0,513,2018-03-03,north,1539.0
pink morsel,3.0,500,2018-03-03,south,1500.0
pink morsel,3.0,523,2018-03-03,east,1569.0
pink morsel,3.0,519,2018-03-03,west,1557.0
gold morsel,9.99,563,2018-03-03,north,5624.37
gold morsel,9.99,531,2018-03-03,south,5304.6900000000005
gold morsel,9.99,520,2018-03-03,east,5194.8
gold morsel,9.99,556,2018-03-03,west,5554.4400000000005
magenta morsel,2.5,502,2018-03-03,north,1255.0
magenta morsel,2.5,549,2018-03-03,south,1372.5
magenta morsel,2.5,576,2018-03-03,east,1440.0
magenta morsel,2.5,513,2018-03-03,west,1282.5
chartreuse morsel,3.0,583,2018-03-03,north,1749.0
chartreuse morsel,3.0,545,2018-03-03,south,1635.0
chartreuse morsel,3.0,514,2018-03-03,east,1542.0
chartreuse morsel,3.0,554,2018-03-03,west,1662.0
periwinkle morsel,1.25,551,2018-03-03,north,688.75
periwinkle morsel,1.25,530,2018-03-03,south,662.5
periwinkle morsel,1.25,502,2018-03-03,east,627.5
periwinkle morsel,1.25,574,2018-03-03,west,717.5
vermilion morsel,4.99,523,2018-03-03,north,2609.77
vermilion morsel,4.99,522,2018-03-03,south,2604.78
vermilion morsel,4.99,515,2018-03-03,east,2569.85
vermilion morsel,4.99,518,2018-03-03,west,2584.82
lapis morsel,1.99,534,2018-03-03,north,1062.66
lapis morsel,1.99,534,2018-03-03,south,1062.66
lapis morsel,1.99,500,2018-03-03,east,995.0
lapis morsel,1.99,573,2018-03-03,west,1140.27
pink morsel,3.0,591,2018-03-04,north,1773.0
pink morsel,3.0,548,2018-03-04,south,1644.0
pink morsel,3.0,538,2018-03-04,east,1614.0
pink morsel,3.0,558,2018-03-04,west,1674.0
gold morsel,9.99,600,2018-03-04,north,5994.0
gold morsel,9.99,579,2018-03-04,south,5784.21
gold morsel,9.99,506,2018-03-04,east,5054.9400000000005
gold morsel,9.99,578,2018-03-04,west,5774.22
magenta morsel,2.5,549,2018-03-04,north,1372.5
magenta morsel,2.5,505,2018-03-04,south,1262.5
magenta morsel,2.5,570,2018-03-04,east,1425.0
magenta morsel,2.5,534,2018-03-04,west,1335.0
chartreuse morsel,3.0,533,2018-03-04,north,1599.0
chartreuse morsel,3.0,522,2018-03-04,south,1566.0
chartreuse morsel,3.0,569,2018-03-04,east,1707.0
chartreuse morsel,3.0,542,2018-03-04,west,1626.0
periwinkle morsel,1.25,548,2018-03-04,north,685.0
periwinkle morsel,1.25,551,2018-03-04,south,688.75
periwinkle morsel,1.25,534,2018-03-04,east,667.5
periwinkle morsel,1.25,530,2018-03-04,west,662.5
vermilion morsel,4.99,512,2018-03-04,north,2554.88
vermilion morsel,4.99,574,2018-03-04,south,2864.26
vermilion morsel,4.99,580,2018-03-04,east,2894.2000000000003
vermilion morsel,4.99,516,2018-03-04,west,2574.84
lapis morsel,1.99,574,2018-03-04,north,1142.26
lapis morsel,1.99,579,2018-03-04,south,1152.21
lapis morsel,1.99,564,2018-03-04,east,1122.36
lapis morsel,1.99,533,2018-03-04,west,1060.67
pink morsel,3.0,511,2018-03-05,north,1533.0
pink morsel,3.0,551,2018-03-05,south,1653.0
pink morsel,3.0,519,2018-03-05,east,1557.0
pink morsel,3.0,582,2018-03-05,west,1746.0
gold morsel,9.99,574,2018-03-05,north,5734.26
gold morsel,9.99,510,2018-03-05,south,5094.900000000001
gold morsel,9.99,560,2018-03-05,east,5594.400000000001
gold morsel,9.99,525,2018-03-05,west,5244.75
magenta morsel,2.5,576,2018-03-05,north,1440.0
magenta morsel,2.5,586,2018-03-05,south,1465.0
magenta morsel,2.5,596,2018-03-05,east,1490.0
magenta morsel,2.5,598,2018-03-05,west,1495.0
chartreuse morsel,3.0,574,2018-03-05,north,1722.0
chartreuse morsel,3.0,586,2018-03-05,south,1758.0
chartreuse morsel,3.0,508,2018-03-05,east,1524.0
chartreuse morsel,3.0,594,2018-03-05,west,1782.0
periwinkle morsel,1.25,587,2018-03-05,north,733.75
periwinkle morsel,1.25,538,2018-03-05,south,672.5
periwinkle morsel,1.25,550,2018-03-05,east,687.5
periwinkle morsel,1.25,576,2018-03-05,west,720.0
vermilion morsel,4.99,506,2018-03-05,north,2524.94
vermilion morsel,4.99,596,2018-03-05,south,2974.04
vermilion morsel,4.99,504,2018-03-05,east,2514.96
vermilion morsel,4.99,597,2018-03-05,west,2979.03
lapis morsel,1.99,582,2018-03-05,north,1158.18
lapis morsel,1.99,575,2018-03-05,south,1144.25
lapis morsel,1.99,544,2018-03-05,east,1082.56
lapis morsel,1.99,524,2018-03-05,west,1042.76
pink morsel,3.0,573,2018-03-06,north,1719.0
pink morsel,3.0,573,2018-03-06,south,1719.0
pink morsel,3.0,553,2018-03-06,east,1659.0
pink morsel,3.0,600,2018-03-06,west,1800.0
gold morsel,9.99,533,2018-03-06,north,5324.67
gold morsel,9.99,586,2018-03-06,south,5854.14
gold morsel,9.99,589,2018-03-06,east,5884.11
gold morsel,9.99,555,2018-03-06,west,5544.45
magenta morsel,2.5,578,2018-03-06,north,1445.0
magenta morsel,2.5,506,2018-03-06,south,1265.0
magenta morsel,2.5,565,2018-03-06,east,1412.5
magenta morsel,2.5,548,2018-03-06,west,1370.0
chartreuse morsel,3.0,537,2018-03-06,north,1611.0
chartreuse morsel,3.0,591,2018-03-06,south,1773.0
chartreuse morsel,3.0,537,2018-03-06,east,1611.0
chartreuse morsel,3.0,582,2018-03-06,west,1746.0
periwinkle morsel,1.25,505,2018-03-06,north,631.25
periwinkle morsel,1.25,599,2018-03-06,south,748.75
periwinkle morsel,1.25,564,2018-03-06,east,705.0
periwinkle morsel,1.25,505,2018-03-06,west,631.25
vermilion morsel,4.99,543,2018-03-06,north,2709.57
vermilion morsel,4.99,559,2018-03-06,south,2789.4100000000003
vermilion morsel,4.99,545,2018-03-06,east,2719.55
vermilion morsel,4.99,537,2018-03-06,west,2679.63
lapis morsel,1.99,528,2018-03-06,north,1050.72
lapis morsel,1.99,527,2018-03-06,south,1048.73
lapis morsel,1.99,555,2018-03-06,east,1104.45
lapis morsel,1.99,529,2018-03-06,west,1052.71
pink morsel,3.0,527,2018-03-07,north,1581.0
pink morsel,3.0,534,2018-03-07,south,1602.0
pink morsel,3.0,536,2018-03-07,east,1608.0
pink morsel,3.0,550,2018-03-07,west,1650.0
gold morsel,9.99,521,2018-03-07,north,5204.79
gold morsel,9.99,575,2018-03-07,south,5744.25
gold morsel,9.99,505,2018-03-07,east,5044.95
gold morsel,9.99,565,2018-03-07,west,5644.35
magenta morsel,2.5,526,2018-03-07,north,1315.0
magenta morsel,2.5,536,2018-03-07,south,1340.0
magenta morsel,2.5,584,2018-03-07,east,1460.0
magenta morsel,2.5,555,2018-03-07,west,1387.5
chartreuse morsel,3.0,597,2018-03-07,north,1791.0
chartreuse morsel,3.0,506,2018-03-07,south,1518.0
chartreuse morsel,3.0,593,2018-03-07,east,1779.0
chartreuse morsel,3.0,573,2018-03-07,west,1719.0
periwinkle morsel,1.25,590,2018-03-07,north,737.5
periwinkle morsel,1.25,595,2018-03-07,south,743.75
periwinkle morsel,1.25,539,2018-03-07,east,673.75
periwinkle morsel,1.25,536,2018-03-07,west,670.0
vermilion morsel,4.99,586,2018-03-07,north,2924.1400000000003
vermilion morsel,4.99,590,2018-03-07,south,2944.1
vermilion morsel,4.99,564,2018-03-07,east,2814.36
vermilion morsel,4.99,520,2018-03-07,west,2594.8
lapis morsel,1.99,600,2018-03-07,north,1194.0
lapis morsel,1.99,589,2018-03-07,south,1172.11
lapis morsel,1.99,565,2018-03-07,east,1124.35
lapis morsel,1.99,536,2018-03-07,west,1066.64
pink morsel,3.0,537,2018-03-08,north,1611.0
pink morsel,3.0,510,2018-03-08,south,1530.0
pink morsel,3.0,566,2018-03-08,east,1698.0
pink morsel,3.0,556,2018-03-08,west,1668.0
gold morsel,9.99,590,2018-03-08,north,5894.1
gold morsel,9.99,559,2018-03-08,south,5584.41
gold morsel,9.99,536,2018-03-08,east,5354.64
gold morsel,9.99,562,2018-03-08,west,5614.38
magenta morsel,2.5,580,2018-03-08,north,1450.0
magenta morsel,2.5,590,2018-03-08,south,1475.0
magenta morsel,2.5,510,2018-03-08,east,1275.0
magenta morsel,2.5,581,2018-03-08,west,1452.5
chartreuse morsel,3.0,530,2018-03-08,north,1590.0
chartreuse morsel,3.0,502,2018-03-08,south,1506.0
chartreuse morsel,3.0,564,2018-03-08,east,1692.0
chartreuse morsel,3.0,554,2018-03-08,west,1662.0
periwinkle morsel,1.25,594,2018-03-08,north,742.5
periwinkle morsel,1.25,593,2018-03-08,south,741.25
periwinkle morsel,1.25,530,2018-03-08,east,662.5
periwinkle morsel,1.25,533,2018-03-08,west,666.25
vermilion morsel,4.99,533,2018-03-08,north,2659.67
vermilion morsel,4.99,571,2018-03-08,south,2849.29
vermilion morsel,4.99,589,2018-03-08,east,2939.11
vermilion morsel,4.99,591,2018-03-08,west,2949.09
lapis morsel,1.99,522,2018-03-08,north,1038.78
lapis morsel,1.99,543,2018-03-08,south,1080.57
lapis morsel,1.99,517,2018-03-08,east,1028.83
lapis morsel,1.99,540,2018-03-08,west,1074.6
pink morsel,3.0,582,2018-03-09,north,1746.0
pink morsel,3.0,508,2018-03-09,south,1524.0
pink morsel,3.0,502,2018-03-09,east,1506.0
pink morsel,3.0,568,2018-03-09,west,1704.0
gold morsel,9.99,583,2018-03-09,north,5824.17
gold morsel,9.99,587,2018-03-09,south,5864.13
gold morsel,9.99,518,2018-03-09,east,5174.82
gold morsel,9.99,502,2018-03-09,west,5014.9800000000005
magenta morsel,2.5,568,2018-03-09,north,1420.0
magenta morsel,2.5,527,2018-03-09,south,1317.5
magenta morsel,2.5,502,2018-03-09,east,1255.0
magenta morsel,2.5,515,2018-03-09,west,1287.5
chartreuse morsel,3.0,510,2018-03-09,north,1530.0
chartreuse morsel,3.0,567,2018-03-09,south,1701.0
chartreuse morsel,3.0,558,2018-03-09,east,1674.0
chartreuse morsel,3.0,529,2018-03-09,west,1587.0
periwinkle morsel,1.25,501,2018-03-09,north,626.25
periwinkle morsel,1.25,581,2018-03-09,south,726.25
periwinkle morsel,1.25,529,2018-03-09,east,661.25
periwinkle morsel,1.25,506,2018-03-09,west,632.5
vermilion morsel,4.99,590,2018-03-09,north,2944.1
vermilion morsel,4.99,578,2018-03-09,south,2884.2200000000003
vermilion morsel,4.99,597,2018-03-09,east,2979.03
vermilion morsel,4.99,530,2018-03-09,west,2644.7000000000003
lapis morsel,1.99,578,2018-03-09,north,1150.22
lapis morsel,1.99,559,2018-03-09,south,1112.41
lapis morsel,1.99,577,2018-03-09,east,1148.23
lapis morsel,1.99,577,2018-03-09,west,1148.23
pink morsel,3.0,596,2018-03-10,north,1788.0
pink morsel,3.0,573,2018-03-10,south,1719.0
pink morsel,3.0,582,2018-03-10,east,1746.0
pink morsel,3.0,528,2018-03-10,west,1584.0
gold morsel,9.99,519,2018-03-10,north,5184.81
gold morsel,9.99,552,2018-03-10,south,5514.4800000000005
gold morsel,9.99,569,2018-03-10,east,5684.31
gold morsel,9.99,588,2018-03-10,west,5874.12
magenta morsel,2.5,539,2018-03-10,north,1347.5
magenta morsel,2.5,523,2018-03-10,south,1307.5
magenta morsel,2.5,510,2018-03-10,east,1275.0
magenta morsel,2.5,597,2018-03-10,west,1492.5
chartreuse morsel,3.0,537,2018-03-10,north,1611.0
chartreuse morsel,3.0,501,2018-03-10,south,1503.0
chartreuse morsel,3.0,544,2018-03-10,east,1632.0
chartreuse morsel,3.0,521,2018-03-10,west,1563.0
periwinkle morsel,1.25,510,2018-03-10,north,637.5
periwinkle morsel,1.25,584,2018-03-10,south,730.0
periwinkle morsel,1.25,531,2018-03-10,east,663.75
periwinkle morsel,1.25,537,2018-03-10,west,671.25
vermilion morsel,4.99,564,2018-03-10,north,2814.36
vermilion morsel,4.99,513,2018-03-10,south,2559.87
vermilion morsel,4.99,575,2018-03-10,east,2869.25
vermilion morsel,4.99,532,2018-03-10,west,2654.6800000000003
lapis morsel,1.99,585,2018-03-10,north,1164.15
lapis morsel,1.99,570,2018-03-10,south,1134.3
lapis morsel,1.99,511,2018-03-10,east,1016.89
lapis morsel,1.99,510,2018-03-10,west,1014.9
pink morsel,3.0,564,2018-03-11,north,1692.0
pink morsel,3.0,545,2018-03-11,south,1635.0
pink morsel,3.0,536,2018-03-11,east,1608.0
pink morsel,3.0,530,2018-03-11,west,1590.0
gold morsel,9.99,564,2018-03-11,north,5634.36
gold morsel,9.99,597,2018-03-11,south,5964.03
gold morsel,9.99,556,2018-03-11,east,5554.4400000000005
gold morsel,9.99,500,2018-03-11,west,4995.0
magenta morsel,2.5,528,2018-03-11,north,1320.0
magenta morsel,2.5,547,2018-03-11,south,1367.5
magenta morsel,2.5,579,2018-03-11,east,1447.5
magenta morsel,2.5,509,2018-03-11,west,1272.5
chartreuse morsel,3.0,533,2018-03-11,north,1599.0
chartreuse morsel,3.0,522,2018-03-11,south,1566.0
chartreuse morsel,3.0,508,2018-03-11,east,1524.0
chartreuse morsel,3.0,560,2018-03-11,west,1680.0
